NodeId,InterfaceId,DateTime,InAveragebps,OutAveragebps,InTotalBytes,OutTotalBytes
19,451809,2015-02-16 12:22:37.297,2.632241E+09,9.383239E+08,1.774417E+11,6.325324E+10
19,451809,2015-02-16 12:31:37.340,2.653607E+09,9.576295E+08,1.791334E+11,6.464536E+10
19,451809,2015-02-16 12:40:37.940,2.574108E+09,9.426839E+08,1.739455E+11,6.370193E+10
19,451809,2015-02-16 12:49:37.367,2.632268E+09,9.640953E+08,1.774894E+11,6.500735E+10
19,451809,2015-02-16 12:58:37.330,2.614279E+09,9.917397E+08,1.764511E+11,6.693758E+10
19,451809,2015-02-16 13:07:37.417,2.635625E+09,9.265931E+08,1.779336E+11,6.255521E+10
19,451809,2015-02-16 13:16:37.387,2.643161E+09,9.671513E+08,1.784037E+11,6.527916E+10
19,451809,2015-02-16 13:25:37.383,2.663425E+09,9.861033E+08,1.797799E+11,6.656148E+10
19,451809,2015-02-16 13:34:37.367,2.632506E+09,9.645577E+08,1.776893E+11,6.510587E+10
19,451809,2015-02-16 13:43:37.357,2.643751E+09,9.48168E+08,1.784496E+11,6.400006E+10
19,451809,2015-02-16 13:52:37.383,2.642887E+09,9.778804E+08,1.78403E+11,6.60099E+10
19,451809,2015-02-16 14:01:37.410,2.635875E+09,9.902807E+08,1.779305E+11,6.684733E+10
19,451809,2015-02-16 14:10:37.410,2.63899E+09,9.756925E+08,1.781324E+11,6.585948E+10
19,451809,2015-02-16 14:19:37.413,2.63609E+09,1.001005E+09,1.779367E+11,6.756811E+10
19,451809,2015-02-16 14:28:37.383,2.636163E+09,1.008933E+09,1.77931E+11,6.809917E+10
19,451809,2015-02-16 14:37:37.430,2.681333E+09,1.000988E+09,1.81006E+11,6.75727E+10
19,451809,2015-02-16 14:46:37.433,2.601239E+09,9.916187E+08,1.755842E+11,6.69345E+10
19,451809,2015-02-16 14:55:37.423,2.640926E+09,9.594801E+08,1.782599E+11,6.476396E+10
